transaction_id,tiempo_sk,producto_sk,cliente_sk,canal_sk,tienda_sk,cantidad,precio_unitario,monto_venta,ticket_alto,ticket_bajo,canal_digital,es_pico_temporada,outlier_contextual,complementariedad_estimada,metodo_pago
435,114,4,2,1,6,4,1117.14,4468.56,True,False,False,False,False,baja,Tarjeta
439,168,5,4,17,3,1,1209.13,1209.13,False,False,True,True,False,baja,Tarjeta
440,204,6,1,1,10,1,217.26,217.26,False,False,False,False,False,alta,Efectivo
441,33,1,2,1,5,1,281.16,281.16,False,False,False,False,False,alta,Efectivo
443,205,5,4,1,12,1,1559.05,1559.05,False,False,False,False,False,baja,Efectivo
444,206,3,1,1,20,2,194.14,388.28,False,False,False,False,False,baja,Efectivo
446,27,1,4,2,6,3,142.46,427.38,False,False,True,False,False,alta,Tarjeta
447,207,2,3,2,16,2,942.11,1884.22,False,False,True,False,False,alta,Efectivo
448,168,5,2,4,27,2,1321.23,2642.46,False,False,True,True,False,baja,Efectivo
450,208,2,4,1,29,4,348.97,1395.88,False,False,False,False,False,alta,Efectivo
451,209,6,2,6,22,2,1673.14,3346.28,False,False,True,True,False,alta,Efectivo
452,171,2,2,8,7,1,1202.99,1202.99,False,False,True,False,False,alta,Tarjeta
453,210,2,2,1,20,4,1816.49,7265.96,True,False,False,True,False,alta,Efectivo
454,211,6,3,2,14,2,853.37,1706.74,False,False,True,False,False,alta,Efectivo
455,114,2,3,1,15,4,802.49,3209.96,False,False,False,False,False,alta,Efectivo
458,89,4,3,1,1,2,387.78,775.56,False,False,False,True,False,baja,Tarjeta
459,157,5,4,1,29,4,198.06,792.24,False,False,False,False,False,baja,Efectivo
460,26,7,4,1,29,3,808.84,2426.52,False,False,False,False,False,alta,Tarjeta
461,212,2,4,1,4,4,763.25,3053.0,False,False,False,False,False,alta,Efectivo
462,213,3,1,5,6,3,364.74,1094.22,False,False,True,False,False,baja,Tarjeta
463,214,6,4,3,17,2,266.15,532.3,False,False,True,True,False,alta,Efectivo
464,50,2,2,8,2,2,135.87,271.74,False,False,True,False,False,alta,Efectivo
465,215,6,4,2,16,4,212.75,851.0,False,False,True,False,False,alta,Tarjeta
466,44,3,4,1,10,3,1440.16,4320.48,True,False,False,False,False,baja,Efectivo
467,216,7,2,1,26,1,393.69,393.69,False,False,False,False,False,alta,Efectivo
469,128,2,3,1,15,3,600.53,1801.59,False,False,False,True,False,alta,Tarjeta
470,217,6,4,2,29,4,440.64,1762.56,False,False,True,False,False,alta,Tarjeta
471,218,5,1,1,15,3,14.91,44.73,False,True,False,False,False,baja,Efectivo
472,27,4,4,2,17,2,750.43,1500.86,False,False,True,False,False,baja,Efectivo
474,8,2,3,2,17,3,71.78,215.34,False,False,True,False,False,alta,Efectivo
475,219,1,3,13,25,4,1549.29,6197.16,True,False,True,False,False,alta,Tarjeta
478,219,8,4,8,14,1,1220.46,1220.46,False,False,True,False,False,alta,Tarjeta
479,220,6,4,2,7,2,430.73,861.46,False,False,True,False,False,alta,Tarjeta
480,34,5,2,10,7,3,1489.88,4469.64,True,False,True,True,False,baja,Efectivo
482,120,5,2,9,20,4,1824.01,7296.04,True,False,True,True,False,baja,Tarjeta
484,112,2,1,8,15,3,449.27,1347.81,False,False,True,False,False,alta,Efectivo
485,202,6,2,14,27,2,45.78,91.56,False,True,True,False,False,alta,Efectivo
487,23,1,2,1,1,3,943.25,2829.75,False,False,False,False,False,alta,Efectivo
488,156,4,2,1,25,1,955.98,955.98,False,False,False,False,False,baja,Efectivo
489,185,7,4,2,25,1,361.57,361.57,False,False,True,False,False,alta,Efectivo
491,154,1,3,1,27,2,1010.93,2021.86,False,False,False,True,False,alta,Efectivo
492,169,3,1,3,20,3,1995.77,5987.31,True,False,True,False,False,baja,Efectivo
493,30,7,3,1,30,1,1970.32,1970.32,False,False,False,False,False,alta,Efectivo
494,51,6,4,1,6,3,1653.77,4961.31,True,False,False,True,False,alta,Tarjeta
495,70,1,3,1,28,1,1875.34,1875.34,False,False,False,True,False,alta,Tarjeta
496,221,8,4,1,8,3,1588.98,4766.94,True,False,False,False,False,alta,Tarjeta
497,222,7,4,10,8,2,950.59,1901.18,False,False,True,False,False,alta,Tarjeta
498,223,3,2,1,4,1,427.49,427.49,False,False,False,False,False,baja,Tarjeta
499,38,2,3,2,9,3,1630.23,4890.69,True,False,True,False,False,alta,Tarjeta
501,190,1,4,15,23,3,831.97,2495.91,False,False,True,True,False,alta,Efectivo
502,202,8,2,17,22,2,1363.81,2727.62,False,False,True,False,False,alta,Tarjeta
503,61,7,2,1,25,3,1829.75,5489.25,True,False,False,False,False,alta,Efectivo
504,195,4,3,8,9,3,675.14,2025.42,False,False,True,False,False,baja,Efectivo
505,224,4,2,8,30,4,1818.4,7273.6,True,False,True,True,False,baja,Efectivo
506,225,1,3,1,16,1,1760.11,1760.11,False,False,False,True,False,alta,Efectivo
507,65,5,2,2,2,1,1591.64,1591.64,False,False,True,False,False,baja,Tarjeta
508,226,7,4,5,14,3,1662.63,4987.89,True,False,True,False,False,alta,Efectivo
509,10,4,2,2,15,3,748.13,2244.39,False,False,True,False,False,baja,Tarjeta
510,227,3,2,8,4,4,1300.06,5200.24,True,False,True,True,False,baja,Tarjeta
511,24,1,4,13,24,4,1887.66,7550.64,True,False,True,False,False,alta,Tarjeta
512,172,2,2,1,23,1,1644.78,1644.78,False,False,False,True,False,alta,Tarjeta
513,228,6,2,2,21,3,407.72,1223.16,False,False,True,False,False,alta,Tarjeta
514,135,6,4,2,21,3,1885.21,5655.63,True,False,True,False,False,alta,Tarjeta
515,229,1,2,1,14,3,1919.44,5758.32,True,False,False,False,False,alta,Efectivo
516,175,7,2,1,8,4,1764.22,7056.88,True,False,False,False,False,alta,Efectivo
517,110,8,4,1,10,4,1853.36,7413.44,True,False,False,False,False,alta,Tarjeta
518,230,1,4,13,2,4,1432.79,5731.16,True,False,True,False,False,alta,Efectivo
519,93,8,4,2,8,4,648.9,2595.6,False,False,True,False,False,alta,Tarjeta
520,192,3,4,1,17,4,379.82,1519.28,False,False,False,True,False,baja,Efectivo
523,39,8,1,2,7,2,561.79,1123.58,False,False,True,False,False,alta,Tarjeta
524,88,7,4,6,28,1,959.07,959.07,False,False,True,False,False,alta,Tarjeta
526,68,4,4,1,14,3,1371.5,4114.5,True,False,False,True,False,baja,Tarjeta
527,141,5,3,1,23,2,954.92,1909.84,False,False,False,True,False,baja,Tarjeta
528,216,2,4,1,21,2,1360.06,2720.12,False,False,False,False,False,alta,Tarjeta
529,231,2,4,1,22,4,1368.8,5475.2,True,False,False,False,False,alta,Efectivo
530,232,7,3,2,17,4,564.58,2258.32,False,False,True,False,False,alta,Tarjeta
531,188,3,2,4,24,3,619.06,1857.18,False,False,True,False,False,baja,Tarjeta
532,201,8,2,2,13,3,343.35,1030.05,False,False,True,False,False,alta,Tarjeta
534,233,7,4,5,28,4,1958.67,7834.68,True,False,True,False,True,alta,Tarjeta
535,234,8,2,12,1,3,1547.58,4642.74,True,False,True,True,False,alta,Tarjeta
536,38,4,4,2,9,3,102.29,306.87,False,False,True,False,False,baja,Tarjeta
537,230,3,4,9,4,3,645.48,1936.44,False,False,True,False,False,baja,Tarjeta
538,128,5,3,1,2,1,466.98,466.98,False,False,False,True,False,baja,Efectivo
539,172,8,3,1,18,3,545.59,1636.77,False,False,False,True,False,alta,Tarjeta
542,112,8,4,4,29,3,259.07,777.21,False,False,True,False,False,alta,Tarjeta
543,235,1,3,1,19,1,1034.57,1034.57,False,False,False,True,False,alta,Efectivo
544,67,2,4,15,30,3,1498.28,4494.84,True,False,True,True,False,alta,Efectivo
546,44,1,1,1,18,1,1433.63,1433.63,False,False,False,False,False,alta,Tarjeta
547,53,4,1,1,20,1,791.29,791.29,False,False,False,False,False,baja,Tarjeta
548,190,7,4,7,29,1,1958.02,1958.02,False,False,True,True,False,alta,Efectivo
549,34,1,4,5,27,2,1507.44,3014.88,False,False,True,True,False,alta,Tarjeta
550,100,2,2,7,9,3,211.94,635.82,False,False,True,True,False,alta,Tarjeta
551,236,6,3,10,18,4,1517.14,6068.56,True,False,True,True,False,alta,Efectivo
552,47,2,2,2,3,3,1858.4,5575.2,True,False,True,False,False,alta,Efectivo
553,219,5,3,7,28,4,1607.87,6431.48,True,False,True,False,False,baja,Efectivo
554,41,4,4,4,28,2,1181.24,2362.48,False,False,True,False,False,baja,Efectivo
555,8,1,2,2,5,4,611.27,2445.08,False,False,True,False,False,alta,Efectivo
557,237,1,4,1,5,1,1781.61,1781.61,False,False,False,True,False,alta,Tarjeta
558,229,7,4,1,9,4,1398.2,5592.8,True,False,False,False,False,alta,Efectivo
559,63,5,4,13,18,1,1360.98,1360.98,False,False,True,True,False,baja,Tarjeta
561,214,3,4,15,25,4,1093.94,4375.76,True,False,True,True,False,baja,Tarjeta
564,165,7,4,1,25,4,72.35,289.4,False,False,False,False,False,alta,Efectivo
566,107,3,2,7,15,4,266.02,1064.08,False,False,True,False,False,baja,Tarjeta
567,14,5,3,1,16,4,345.21,1380.84,False,False,False,True,False,baja,Tarjeta
568,32,4,2,1,16,4,1559.5,6238.0,True,False,False,True,False,baja,Tarjeta
569,198,2,2,2,29,2,776.01,1552.02,False,False,True,False,False,alta,Tarjeta
571,238,8,2,3,3,3,365.48,1096.44,False,False,True,True,False,alta,Tarjeta
573,21,4,4,1,4,1,1757.14,1757.14,False,False,False,True,False,baja,Tarjeta
575,88,5,3,2,13,4,1258.5,5034.0,True,False,True,False,False,baja,Tarjeta
576,92,7,2,2,4,2,553.65,1107.3,False,False,True,False,False,alta,Efectivo
577,55,8,3,1,12,4,1966.45,7865.8,True,False,False,True,True,alta,Tarjeta
578,135,7,3,2,27,2,1454.06,2908.12,False,False,True,False,False,alta,Efectivo
580,111,1,4,1,6,2,1278.54,2557.08,False,False,False,False,False,alta,Tarjeta
581,151,8,2,1,29,1,1182.89,1182.89,False,False,False,True,False,alta,Tarjeta
582,239,8,3,2,8,2,717.04,1434.08,False,False,True,False,False,alta,Tarjeta
583,137,5,4,1,7,2,1764.51,3529.02,False,False,False,True,False,baja,Efectivo
585,4,6,2,10,4,1,1501.52,1501.52,False,False,True,False,False,alta,Efectivo
586,79,5,3,1,27,3,685.53,2056.59,False,False,False,True,False,baja,Tarjeta
588,240,2,3,1,20,3,617.36,1852.08,False,False,False,True,False,alta,Tarjeta
589,51,2,3,1,21,4,1384.26,5537.04,True,False,False,True,False,alta,Tarjeta
590,108,7,2,1,10,1,1483.96,1483.96,False,False,False,True,False,alta,Tarjeta
591,192,5,3,1,7,1,99.04,99.04,False,True,False,True,False,baja,Efectivo
592,134,5,4,8,18,1,165.0,165.0,False,False,True,False,False,baja,Tarjeta
593,12,7,2,1,1,4,1476.89,5907.56,True,False,False,True,False,alta,Tarjeta
595,40,7,2,2,15,1,1065.94,1065.94,False,False,True,False,False,alta,Tarjeta
596,70,2,4,1,27,3,1137.37,3412.11,False,False,False,True,False,alta,Efectivo
597,64,1,4,6,7,2,642.69,1285.38,False,False,True,False,False,alta,Tarjeta
598,99,5,3,1,9,4,497.59,1990.36,False,False,False,True,False,baja,Tarjeta
599,235,2,2,1,29,4,31.55,126.2,False,False,False,True,False,alta,Tarjeta
600,231,4,3,1,10,3,343.49,1030.47,False,False,False,False,False,baja,Efectivo
601,241,6,3,1,24,3,1554.06,4662.18,True,False,False,True,False,alta,Efectivo
602,242,3,1,1,28,1,1978.98,1978.98,False,False,False,False,False,baja,Tarjeta
603,76,8,2,1,14,2,675.08,1350.16,False,False,False,True,False,alta,Efectivo
604,243,3,2,1,5,1,1818.06,1818.06,False,False,False,False,False,baja,Efectivo
606,176,7,4,1,18,4,1797.62,7190.48,True,False,False,True,False,alta,Tarjeta
607,192,2,3,1,11,3,1216.48,3649.44,False,False,False,True,False,alta,Efectivo
608,90,7,2,1,27,4,1482.3,5929.2,True,False,False,False,False,alta,Efectivo
609,141,3,3,8,16,4,1526.42,6105.68,True,False,True,True,False,baja,Efectivo
610,168,8,3,6,7,2,948.07,1896.14,False,False,True,True,False,alta,Tarjeta
611,244,3,2,1,23,3,1914.43,5743.29,True,False,False,False,False,baja,Tarjeta
613,180,2,4,8,13,4,26.22,104.88,False,False,True,False,False,alta,Tarjeta
615,245,8,2,2,9,2,467.96,935.92,False,False,True,False,False,alta,Tarjeta
616,40,3,4,2,1,2,1799.43,3598.86,False,False,True,False,False,baja,Tarjeta
617,246,7,2,1,27,1,1824.16,1824.16,False,False,False,False,False,alta,Tarjeta
618,247,3,2,1,20,3,522.56,1567.68,False,False,False,False,False,baja,Tarjeta
621,79,8,3,1,22,1,1220.63,1220.63,False,False,False,True,False,alta,Tarjeta
622,83,5,4,1,27,1,779.72,779.72,False,False,False,True,False,baja,Efectivo
624,141,1,3,1,8,4,1231.92,4927.68,True,False,False,True,False,alta,Efectivo
626,90,6,2,1,21,1,772.36,772.36,False,False,False,False,False,alta,Tarjeta
627,154,2,3,1,5,1,768.13,768.13,False,False,False,True,False,alta,Tarjeta
628,248,2,1,5,7,1,105.7,105.7,False,False,True,True,False,alta,Efectivo
629,246,5,2,1,26,2,1538.43,3076.86,False,False,False,False,False,baja,Tarjeta
630,61,2,4,1,24,3,521.7,1565.1,False,False,False,False,False,alta,Tarjeta
631,158,1,4,3,28,3,936.34,2809.02,False,False,True,True,False,alta,Tarjeta
632,97,3,3,2,16,2,1887.19,3774.38,True,False,True,False,False,baja,Tarjeta
633,86,3,4,10,26,2,513.5,1027.0,False,False,True,True,False,baja,Tarjeta
634,249,5,2,3,27,1,1402.74,1402.74,False,False,True,False,False,baja,Efectivo
635,33,3,4,1,25,2,747.77,1495.54,False,False,False,False,False,baja,Efectivo
636,194,2,1,1,27,3,793.88,2381.64,False,False,False,True,False,alta,Efectivo
637,107,1,2,5,25,2,1362.37,2724.74,False,False,True,False,False,alta,Tarjeta
638,250,5,3,1,2,1,316.27,316.27,False,False,False,True,False,baja,Tarjeta
640,1,6,3,1,21,3,708.01,2124.03,False,False,False,False,False,alta,Efectivo
641,125,3,4,1,29,4,1480.71,5922.84,True,False,False,False,False,baja,Efectivo
643,76,7,4,1,26,4,239.47,957.88,False,False,False,True,False,alta,Efectivo
645,251,3,3,1,2,4,68.19,272.76,False,False,False,False,False,baja,Tarjeta
646,122,8,2,2,11,3,595.77,1787.31,False,False,True,False,False,alta,Tarjeta
647,113,5,4,7,21,4,477.3,1909.2,False,False,True,False,False,baja,Tarjeta
648,101,2,2,4,4,1,795.68,795.68,False,False,True,True,False,alta,Efectivo
650,32,7,2,1,11,4,734.79,2939.16,False,False,False,True,False,alta,Tarjeta
651,204,1,2,1,30,4,912.28,3649.12,False,False,False,False,False,alta,Efectivo
652,252,8,2,3,3,1,545.52,545.52,False,False,True,False,False,alta,Tarjeta
654,19,4,4,10,23,4,875.76,3503.04,False,False,True,True,False,baja,Efectivo
655,70,3,3,1,28,3,1656.91,4970.73,True,False,False,True,False,baja,Efectivo
656,108,8,3,1,2,2,1619.31,3238.62,False,False,False,True,False,alta,Tarjeta
659,182,2,2,4,28,1,1845.0,1845.0,False,False,True,False,False,alta,Tarjeta
662,217,2,2,2,3,2,1199.94,2399.88,False,False,True,False,False,alta,Tarjeta
663,24,1,3,12,20,1,23.57,23.57,False,True,True,False,False,alta,Tarjeta
664,98,3,4,1,30,1,616.08,616.08,False,False,False,True,False,baja,Efectivo
666,55,7,3,1,3,1,1459.91,1459.91,False,False,False,True,False,alta,Tarjeta
667,253,5,4,1,25,4,1961.67,7846.68,True,False,False,True,True,baja,Efectivo
668,241,1,4,1,2,2,1784.65,3569.3,False,False,False,True,False,alta,Efectivo
670,191,1,2,1,11,1,201.24,201.24,False,False,False,False,False,alta,Efectivo
672,40,7,4,2,10,4,1884.35,7537.4,True,False,True,False,False,alta,Efectivo
673,204,3,4,1,27,3,1527.2,4581.6,True,False,False,False,False,baja,Tarjeta
674,154,8,2,7,17,1,959.95,959.95,False,False,True,True,False,alta,Efectivo
675,137,6,2,1,4,2,615.37,1230.74,False,False,False,True,False,alta,Tarjeta
676,201,7,2,2,2,3,45.67,137.01,False,False,True,False,False,alta,Tarjeta
677,114,8,4,1,20,2,1669.69,3339.38,False,False,False,False,False,alta,Tarjeta
678,137,2,2,1,14,2,293.59,587.18,False,False,False,True,False,alta,Tarjeta
679,93,7,4,2,22,4,1605.15,6420.6,True,False,True,False,False,alta,Efectivo
680,87,5,1,2,25,1,459.06,459.06,False,False,True,False,False,baja,Efectivo
681,254,1,4,5,20,4,14.3,57.2,False,True,True,False,False,alta,Tarjeta
682,255,4,1,1,2,3,1881.79,5645.37,True,False,False,False,False,baja,Tarjeta
683,144,7,4,1,20,1,1547.17,1547.17,False,False,False,True,False,alta,Tarjeta
686,256,2,2,14,29,4,1461.24,5844.96,True,False,True,False,False,alta,Efectivo
687,126,5,2,11,17,3,1433.25,4299.75,True,False,True,False,False,baja,Efectivo
688,257,5,3,1,6,3,74.27,222.81,False,False,False,False,False,baja,Efectivo
689,131,4,4,13,22,4,949.62,3798.48,True,False,True,True,False,baja,Tarjeta
690,235,1,2,1,19,4,816.25,3265.0,False,False,False,True,False,alta,Efectivo
691,258,5,3,1,6,2,899.96,1799.92,False,False,False,False,False,baja,Tarjeta
693,86,1,4,12,27,1,249.22,249.22,False,False,True,True,False,alta,Efectivo
695,243,5,2,1,22,4,1928.99,7715.96,True,False,False,False,False,baja,Efectivo
696,213,7,4,4,27,3,1763.31,5289.93,True,False,True,False,False,alta,Tarjeta
698,249,6,4,4,18,1,1160.44,1160.44,False,False,True,False,False,alta,Efectivo
702,43,1,3,1,19,4,595.59,2382.36,False,False,False,False,False,alta,Tarjeta
703,206,5,3,1,5,4,903.43,3613.72,False,False,False,False,False,baja,Efectivo
705,259,8,3,1,19,1,689.75,689.75,False,False,False,False,False,alta,Efectivo
707,118,3,2,1,8,4,907.17,3628.68,False,False,False,False,False,baja,Tarjeta
709,216,6,1,1,20,1,1087.54,1087.54,False,False,False,False,False,alta,Efectivo
710,248,2,4,6,25,2,319.06,638.12,False,False,True,True,False,alta,Efectivo
712,171,2,2,5,14,1,981.42,981.42,False,False,True,False,False,alta,Tarjeta
713,194,2,4,1,2,2,1072.11,2144.22,False,False,False,True,False,alta,Efectivo
714,176,7,2,1,25,1,1149.44,1149.44,False,False,False,True,False,alta,Efectivo
715,260,5,3,1,18,2,1804.8,3609.6,False,False,False,False,False,baja,Tarjeta
716,115,5,4,2,14,4,493.82,1975.28,False,False,True,False,False,baja,Tarjeta
717,133,7,1,6,18,3,142.67,428.01,False,False,True,False,False,alta,Tarjeta
718,215,3,4,2,20,1,865.89,865.89,False,False,True,False,False,baja,Efectivo
719,128,1,1,1,30,1,1523.57,1523.57,False,False,False,True,False,alta,Tarjeta
720,227,5,4,13,7,4,609.04,2436.16,False,False,True,True,False,baja,Efectivo
721,207,8,3,2,26,2,1217.14,2434.28,False,False,True,False,False,alta,Tarjeta
722,79,4,3,1,21,3,1858.55,5575.65,True,False,False,True,False,baja,Efectivo
723,251,6,2,1,8,1,1656.07,1656.07,False,False,False,False,False,alta,Efectivo
724,63,1,3,6,16,3,888.09,2664.27,False,False,True,True,False,alta,Efectivo
725,233,3,3,10,23,2,1634.26,3268.52,False,False,True,False,False,baja,Tarjeta
729,144,4,2,1,15,3,1324.95,3974.85,True,False,False,True,False,baja,Efectivo
732,150,2,1,6,30,2,1050.67,2101.34,False,False,True,False,False,alta,Tarjeta
733,134,5,2,12,15,2,627.07,1254.14,False,False,True,False,False,baja,Tarjeta
734,261,6,2,13,19,1,388.12,388.12,False,False,True,True,False,alta,Efectivo
735,118,4,2,1,1,2,1682.38,3364.76,False,False,False,False,False,baja,Tarjeta
737,141,7,3,1,24,1,1304.75,1304.75,False,False,False,True,False,alta,Efectivo
738,254,5,2,4,12,2,840.81,1681.62,False,False,True,False,False,baja,Efectivo
739,203,7,3,1,4,3,1597.82,4793.46,True,False,False,True,False,alta,Tarjeta
740,262,3,4,1,7,3,1535.04,4605.12,True,False,False,False,False,baja,Efectivo
741,172,4,3,1,8,4,1453.01,5812.04,True,False,False,True,False,baja,Tarjeta
742,263,2,2,1,9,4,247.73,990.92,False,False,False,False,False,alta,Tarjeta
744,176,3,2,4,8,4,791.33,3165.32,False,False,True,True,False,baja,Tarjeta
745,5,8,2,1,8,1,1742.81,1742.81,False,False,False,True,False,alta,Tarjeta
746,8,5,3,2,18,1,1185.01,1185.01,False,False,True,False,False,baja,Tarjeta
748,252,4,4,12,12,2,789.57,1579.14,False,False,True,False,False,baja,Efectivo
749,264,5,4,2,25,2,1800.83,3601.66,False,False,True,False,False,baja,Tarjeta
751,212,6,2,1,7,1,1027.32,1027.32,False,False,False,False,False,alta,Tarjeta
752,184,8,3,2,4,4,48.93,195.72,False,False,True,False,False,alta,Tarjeta
753,136,3,2,10,25,1,1291.53,1291.53,False,False,True,False,False,baja,Efectivo
754,118,2,4,1,10,4,1550.04,6200.16,True,False,False,False,False,alta,Tarjeta
756,265,7,4,6,28,3,142.1,426.3,False,False,True,False,False,alta,Tarjeta
758,171,7,4,9,19,3,565.42,1696.26,False,False,True,False,False,alta,Efectivo
759,8,4,4,2,6,2,154.32,308.64,False,False,True,False,False,baja,Tarjeta
761,266,4,4,1,29,3,704.21,2112.63,False,False,False,True,False,baja,Tarjeta
762,61,3,4,1,26,4,514.21,2056.84,False,False,False,False,False,baja,Tarjeta
764,209,2,3,4,8,2,994.43,1988.86,False,False,True,True,False,alta,Tarjeta
765,96,3,2,1,15,1,379.93,379.93,False,False,False,False,False,baja,Efectivo
766,267,5,3,8,25,4,302.76,1211.04,False,False,True,False,False,baja,Efectivo
767,248,3,3,6,25,4,22.46,89.84,False,True,True,True,False,baja,Tarjeta
768,228,3,3,2,14,1,503.17,503.17,False,False,True,False,False,baja,Efectivo
770,230,8,3,9,14,2,1524.23,3048.46,False,False,True,False,False,alta,Efectivo
771,77,8,2,1,16,1,1517.7,1517.7,False,False,False,False,False,alta,Tarjeta
772,265,3,2,13,2,2,689.49,1378.98,False,False,True,False,False,baja,Efectivo
774,210,6,4,1,23,3,11.95,35.85,False,True,False,True,False,alta,Tarjeta
775,268,3,2,8,24,4,1635.78,6543.12,True,False,True,False,False,baja,Efectivo
776,13,3,1,1,24,2,1656.53,3313.06,False,False,False,True,False,baja,Tarjeta
779,57,4,2,14,10,4,401.33,1605.32,False,False,True,True,False,baja,Tarjeta
780,169,7,4,12,19,4,629.38,2517.52,False,False,True,False,False,alta,Efectivo
781,101,3,4,3,10,4,1801.07,7204.28,True,False,True,True,False,baja,Efectivo
782,167,8,1,9,15,2,533.24,1066.48,False,False,True,False,False,alta,Tarjeta
783,36,5,3,1,2,4,340.45,1361.8,False,False,False,False,False,baja,Efectivo
784,269,6,3,1,14,2,1081.34,2162.68,False,False,False,False,False,alta,Efectivo
786,270,4,3,2,24,3,1880.83,5642.49,True,False,True,False,False,baja,Efectivo
788,37,1,4,1,23,4,1899.67,7598.68,True,False,False,True,False,alta,Tarjeta
789,236,6,3,1,15,3,270.97,812.91,False,False,False,True,False,alta,Tarjeta
790,39,5,4,2,21,4,840.49,3361.96,False,False,True,False,False,baja,Efectivo
791,225,1,3,1,29,4,950.84,3803.36,True,False,False,True,False,alta,Tarjeta
792,126,8,2,3,13,1,1365.86,1365.86,False,False,True,False,False,alta,Tarjeta
