id_transaccion,fecha,mes,id_cliente,segmento_cliente,producto,categoria,precio_unitario,cantidad,metodo_pago,tienda,total_ticket
267,2026-09-11,9,1925,,Smartwatch,Accesorios,998.14,3,Efectivo,Guadalajara,2994.42
268,2026-09-15,9,1308,,Laptop,Accesorios,400.19,3,Efectivo,CDMX,1200.57
269,2026-05-15,5,4566,Empresa,Laptop,Computo,23.05,3,Tarjeta,Guadalajara,69.15
270,2026-04-23,4,4636,Individual,Mouse,Accesorios,49.35,4,Tarjeta,Monterrey,197.4
271,2026-10-03,10,4520,Individual,Tablet,Computo,514.82,2,Efectivo,Guadalajara,1029.64
272,2026-10-19,10,2690,PyME,Monitor,Computo,1083.56,2,Efectivo,Guadalajara,2167.12
273,2026-11-20,11,3526,Empresa,Audífonos,Accesorios,470.24,3,Tarjeta,Guadalajara,1410.72
274,2026-11-24,11,2804,PyME,Smartwatch,Accesorios,1014.86,3,Efectivo,Guadalajara,3044.58
275,2026-06-14,6,1213,Individual,Tablet,Accesorios,639.11,2,Efectivo,Guadalajara,1278.22
276,2026-06-03,6,1134,Individual,USB,Accesorios,725.2,3,Efectivo,Guadalajara,2175.6
277,2026-10-08,10,1975,Empresa,Laptop,Accesorios,1682.48,4,Tarjeta,Monterrey,6729.92
278,2026-08-10,8,1410,Individual,Monitor,Accesorios,361.38,3,Efectivo,CDMX,1084.14
279,2026-09-09,9,4491,Empresa,USB,Accesorios,1847.07,1,Efectivo,Monterrey,1847.07
280,2026-10-24,10,3626,Empresa,Audífonos,Accesorios,1532.21,2,Efectivo,Guadalajara,3064.42
281,2026-11-15,11,3923,PyME,Monitor,Accesorios,1528.56,2,Efectivo,CDMX,3057.12
282,2026-05-24,5,2335,Empresa,Laptop,Computo,1809.81,2,Efectivo,Monterrey,3619.62
283,2026-05-09,5,1593,Individual,Tablet,Computo,1690.9,4,Efectivo,Guadalajara,6763.6
284,2026-02-04,2,1269,PyME,Laptop,Accesorios,134.47,4,Efectivo,Guadalajara,537.88
285,2026-07-12,7,1384,Individual,Tablet,Accesorios,1822.3,1,Efectivo,CDMX,1822.3
286,2026-01-19,1,3854,PyME,Teclado,Computo,1255.01,1,Tarjeta,CDMX,1255.01
287,2026-06-24,6,1018,Empresa,Audífonos,Accesorios,894.55,4,Efectivo,CDMX,3578.2
288,2026-07-01,7,3370,Individual,Teclado,Computo,46.68,4,Tarjeta,Guadalajara,186.72
289,2026-04-14,4,1853,Empresa,Teclado,Computo,1756.41,1,Tarjeta,CDMX,1756.41
290,2026-07-10,7,3734,Individual,Audífonos,Accesorios,1644.88,2,Efectivo,Guadalajara,3289.76
291,2026-01-01,1,3738,PyME,Teclado,Accesorios,1140.0,4,Efectivo,CDMX,4560.0
292,2026-01-04,1,2000,Individual,Teclado,Computo,268.23,3,Efectivo,CDMX,804.69
293,2026-10-10,10,3545,Individual,Teclado,Accesorios,1045.93,3,Efectivo,CDMX,3137.79
294,2026-05-03,5,1192,Individual,Audífonos,Computo,795.16,1,Tarjeta,Guadalajara,795.16
295,2026-03-26,3,1902,PyME,USB,Accesorios,1132.65,3,Efectivo,CDMX,3397.95
296,2026-06-16,6,1988,PyME,Smartwatch,Accesorios,310.73,3,Tarjeta,Guadalajara,932.19
297,2026-09-18,9,4886,PyME,Smartwatch,Accesorios,985.34,1,Efectivo,Monterrey,985.34
298,2026-03-25,3,2286,PyME,Smartwatch,Accesorios,1456.68,2,Tarjeta,Monterrey,2913.36
299,2026-08-12,8,2352,Empresa,Monitor,Computo,928.55,2,Tarjeta,CDMX,1857.1
300,2026-02-21,2,3420,PyME,Monitor,Computo,1584.65,3,Tarjeta,Monterrey,4753.95
301,2026-01-19,1,2135,PyME,Mouse,Computo,641.53,3,Tarjeta,Guadalajara,1924.59
302,2026-07-09,7,2010,Empresa,Monitor,Accesorios,172.77,3,Efectivo,Monterrey,518.31
303,2026-07-24,7,4295,PyME,Mouse,Computo,1087.91,1,Tarjeta,Guadalajara,1087.91
304,2026-08-20,8,4641,Empresa,Mouse,Computo,1872.64,3,Tarjeta,Guadalajara,5617.92
305,2026-09-26,9,2387,Individual,Tablet,Accesorios,1213.21,2,Tarjeta,Monterrey,2426.42
306,2026-12-05,12,4825,Individual,Audífonos,Computo,908.51,3,Efectivo,Guadalajara,2725.53
307,2026-06-27,6,1351,Empresa,Mouse,Accesorios,819.27,1,Efectivo,Monterrey,819.27
308,2026-05-05,5,4151,Empresa,Monitor,Accesorios,1539.22,4,Efectivo,Guadalajara,6156.88
309,2026-10-08,10,2860,Empresa,Monitor,Computo,1233.49,4,Efectivo,CDMX,4933.96
310,2026-04-07,4,1175,Empresa,Monitor,Accesorios,1493.6,2,Tarjeta,Monterrey,2987.2
311,2026-06-19,6,1863,,Tablet,Accesorios,213.78,3,Efectivo,CDMX,641.34
312,2026-02-22,2,1165,PyME,Laptop,Accesorios,1694.49,4,Tarjeta,Guadalajara,6777.96
313,2026-01-22,1,1423,Empresa,Laptop,Accesorios,1895.5,3,Efectivo,Guadalajara,5686.5
314,2026-12-18,12,1850,Empresa,Smartwatch,Accesorios,778.83,2,Efectivo,CDMX,1557.66
315,2026-10-15,10,3656,Individual,Smartwatch,Computo,1091.81,3,Efectivo,Monterrey,3275.43
316,2026-09-01,9,3460,PyME,Audífonos,Computo,119.63,1,Efectivo,Guadalajara,119.63
317,2026-06-07,6,4540,Individual,Laptop,Computo,1928.8,4,Tarjeta,Guadalajara,7715.2
318,2026-03-19,3,2655,PyME,Monitor,Computo,1371.07,3,Tarjeta,Guadalajara,4113.21
319,2026-03-05,3,3724,Empresa,Teclado,Accesorios,88.2,4,Tarjeta,CDMX,352.8
320,2026-04-08,4,1754,PyME,Smartwatch,Computo,658.71,2,Efectivo,CDMX,1317.42
321,2026-07-05,7,2670,PyME,Teclado,Computo,838.12,1,Efectivo,Monterrey,838.12
322,2026-09-27,9,2257,,Tablet,Accesorios,830.75,4,Efectivo,Guadalajara,3323.0
323,2026-08-05,8,4151,Individual,Laptop,Accesorios,373.53,3,Tarjeta,Guadalajara,1120.59
324,2026-04-05,4,3508,Empresa,Monitor,Accesorios,1728.41,1,Efectivo,Monterrey,1728.41
325,2026-12-11,12,4622,Individual,Teclado,Accesorios,23.2,2,Efectivo,CDMX,46.4
326,2026-09-07,9,2534,PyME,Audífonos,Accesorios,11.17,1,Efectivo,Guadalajara,11.17
327,2026-07-02,7,4835,Individual,Teclado,Computo,1570.27,4,Tarjeta,Monterrey,6281.08
328,2026-08-17,8,3404,PyME,Teclado,Accesorios,124.46,1,Tarjeta,Guadalajara,124.46
329,2026-06-11,6,1145,Individual,Mouse,Accesorios,1881.31,1,Tarjeta,Monterrey,1881.31
330,2026-04-20,4,3953,Empresa,Mouse,Computo,1950.78,4,Efectivo,Guadalajara,7803.12
331,2026-05-05,5,1183,,Smartwatch,Accesorios,325.19,2,Tarjeta,CDMX,650.38
332,2026-09-07,9,2814,PyME,Monitor,Accesorios,1920.12,4,Efectivo,Guadalajara,7680.48
333,2026-01-01,1,1598,,Smartwatch,Computo,1603.26,4,Tarjeta,CDMX,6413.04
334,2026-02-09,2,4511,Individual,Laptop,Computo,1244.19,2,Efectivo,Guadalajara,2488.38
335,2026-01-11,1,1999,Individual,Mouse,Computo,29.44,1,Efectivo,Monterrey,29.44
336,2026-01-12,1,3275,PyME,Laptop,Computo,1625.73,3,Tarjeta,Monterrey,4877.19
337,2026-10-10,10,4488,Empresa,Audífonos,Accesorios,812.89,3,Tarjeta,CDMX,2438.67
338,2026-09-20,9,3988,Empresa,Tablet,Accesorios,1595.0,4,Tarjeta,Guadalajara,6380.0
339,2026-06-22,6,4689,Individual,USB,Computo,1932.59,1,Efectivo,Guadalajara,1932.59
340,2026-02-11,2,2099,PyME,Smartwatch,Accesorios,486.75,4,Efectivo,Guadalajara,1947.0
341,2026-06-01,6,2235,Individual,Tablet,Accesorios,1393.3,1,Efectivo,Guadalajara,1393.3
342,2026-06-25,6,2402,PyME,Monitor,Accesorios,1186.3,3,Efectivo,Monterrey,3558.9
343,2026-03-20,3,2925,PyME,Mouse,Accesorios,1764.86,2,Efectivo,CDMX,3529.72
344,2026-06-05,6,1631,Individual,Mouse,Accesorios,1049.67,2,Tarjeta,Monterrey,2099.34
345,2026-06-15,6,2929,PyME,Teclado,Computo,947.07,4,Tarjeta,CDMX,3788.28
346,2026-08-24,8,2737,Individual,Audífonos,Accesorios,479.31,2,Efectivo,CDMX,958.62
347,2026-08-22,8,2858,PyME,Audífonos,Computo,1156.39,4,Efectivo,Monterrey,4625.56
348,2026-01-10,1,2189,Empresa,USB,Computo,1791.56,2,Tarjeta,Monterrey,3583.12
349,2026-05-12,5,4163,PyME,Smartwatch,Computo,1555.41,4,Efectivo,CDMX,6221.64
350,2026-08-14,8,1846,,Mouse,Computo,1008.42,1,Tarjeta,Guadalajara,1008.42
351,2026-06-19,6,4499,Individual,USB,Computo,994.63,3,Efectivo,CDMX,2983.89
352,2026-10-10,10,4838,Individual,Mouse,Computo,62.99,1,Tarjeta,CDMX,62.99
353,2026-08-24,8,2800,PyME,Teclado,Computo,1535.58,2,Tarjeta,Monterrey,3071.16
354,2026-03-22,3,1195,Empresa,Teclado,Computo,1707.53,2,Efectivo,Monterrey,3415.06
355,2026-02-12,2,2637,PyME,Mouse,Accesorios,878.69,3,Tarjeta,Monterrey,2636.07
356,2026-08-18,8,2905,PyME,Laptop,Accesorios,1880.35,3,Efectivo,Monterrey,5641.05
357,2026-01-21,1,3298,PyME,Monitor,Computo,1154.72,2,Efectivo,Guadalajara,2309.44
358,2026-07-19,7,1413,Empresa,Monitor,Computo,467.76,3,Efectivo,CDMX,1403.28
359,2026-12-04,12,1317,,Teclado,Computo,768.37,4,Tarjeta,CDMX,3073.48
360,2026-07-25,7,1544,PyME,Monitor,Accesorios,1503.79,2,Efectivo,Monterrey,3007.58
361,2026-05-19,5,3699,,Smartwatch,Accesorios,493.09,4,Efectivo,Monterrey,1972.36
362,2026-08-21,8,3166,PyME,Monitor,Accesorios,1149.77,4,Tarjeta,Monterrey,4599.08
363,2026-06-14,6,3530,PyME,Audífonos,Computo,406.32,3,Efectivo,Monterrey,1218.96
364,2026-07-08,7,1703,PyME,Mouse,Accesorios,1150.06,4,Efectivo,Monterrey,4600.24
365,2026-12-25,12,2020,,Mouse,Computo,441.66,1,Tarjeta,Guadalajara,441.66
366,2026-05-23,5,1587,Empresa,Mouse,Computo,824.18,3,Tarjeta,Monterrey,2472.54
367,2026-12-27,12,3210,,Teclado,Accesorios,783.48,1,Tarjeta,CDMX,783.48
368,2026-11-04,11,4049,Empresa,Audífonos,Computo,341.75,2,Tarjeta,Monterrey,683.5
369,2026-03-25,3,1101,PyME,Monitor,Accesorios,844.98,4,Efectivo,CDMX,3379.92
370,2026-02-16,2,1573,Empresa,Audífonos,Accesorios,119.9,4,Tarjeta,Monterrey,479.6
371,2026-02-12,2,1372,PyME,Teclado,Computo,1975.43,4,Efectivo,Guadalajara,7901.72
372,2026-01-18,1,3704,Individual,Laptop,Accesorios,519.48,2,Efectivo,Guadalajara,1038.96
373,2026-02-12,2,2313,PyME,Teclado,Computo,1441.48,1,Tarjeta,CDMX,1441.48
374,2026-09-18,9,4154,PyME,Smartwatch,Computo,1427.15,2,Tarjeta,Monterrey,2854.3
375,2026-02-04,2,2468,Individual,Mouse,Accesorios,1384.5,3,Tarjeta,Monterrey,4153.5
376,2026-04-16,4,4155,Empresa,Tablet,Accesorios,1810.57,3,Efectivo,CDMX,5431.71
377,2026-10-18,10,3521,Individual,USB,Accesorios,214.74,4,Efectivo,CDMX,858.96
378,2026-01-19,1,1061,Empresa,Laptop,Computo,106.38,3,Tarjeta,Monterrey,319.14
379,2026-10-16,10,3661,Empresa,Laptop,Accesorios,95.24,1,Tarjeta,CDMX,95.24
380,2026-04-21,4,4817,PyME,Smartwatch,Computo,975.01,4,Tarjeta,Monterrey,3900.04
381,2026-02-03,2,1094,Individual,Audífonos,Accesorios,1829.71,4,Tarjeta,CDMX,7318.84
382,2026-09-17,9,3313,Empresa,Tablet,Accesorios,1130.34,1,Efectivo,Monterrey,1130.34
383,2026-08-27,8,1433,Individual,Tablet,Accesorios,733.41,1,Tarjeta,Monterrey,733.41
384,2026-11-03,11,4190,Individual,Laptop,Accesorios,940.61,2,Tarjeta,Guadalajara,1881.22
385,2026-09-13,9,4399,Individual,Tablet,Accesorios,497.31,1,Tarjeta,CDMX,497.31
386,2026-10-06,10,4891,Individual,Mouse,Accesorios,1462.98,4,Efectivo,Guadalajara,5851.92
387,2026-04-19,4,2926,PyME,Mouse,Computo,1555.41,3,Tarjeta,Monterrey,4666.23
388,2026-03-09,3,1937,PyME,Mouse,Accesorios,506.58,2,Efectivo,CDMX,1013.16
389,2026-09-19,9,1312,PyME,Teclado,Accesorios,1569.47,2,Tarjeta,Guadalajara,3138.94
390,2026-10-11,10,1672,Empresa,Smartwatch,Computo,483.26,1,Efectivo,CDMX,483.26
391,2026-12-03,12,1238,Individual,Audífonos,Computo,770.31,3,Efectivo,Guadalajara,2310.93
392,2026-06-15,6,1745,PyME,Smartwatch,Accesorios,110.97,4,Efectivo,CDMX,443.88
393,2026-05-16,5,3786,PyME,Tablet,Computo,274.94,2,Efectivo,Monterrey,549.88
394,2026-09-03,9,1950,PyME,Teclado,Accesorios,613.9,3,Tarjeta,Monterrey,1841.7
395,2026-05-05,5,3824,Empresa,Monitor,Accesorios,1010.53,4,Efectivo,CDMX,4042.12
396,2026-11-07,11,1172,Individual,Mouse,Accesorios,1724.27,2,Tarjeta,Guadalajara,3448.54
397,2026-10-21,10,1805,,Audífonos,Computo,1635.62,2,Efectivo,Guadalajara,3271.24
398,2026-06-09,6,2170,PyME,Mouse,Accesorios,1484.13,4,Efectivo,CDMX,5936.52
399,2026-09-22,9,3527,Individual,Laptop,Accesorios,635.56,3,Tarjeta,Guadalajara,1906.68
400,2026-09-01,9,3401,,Audífonos,Computo,1501.86,4,Efectivo,CDMX,6007.44
401,2026-02-25,2,4883,PyME,Audífonos,Computo,1327.74,4,Efectivo,Monterrey,5310.96
402,2026-11-19,11,1317,Individual,USB,Accesorios,819.39,3,Efectivo,Monterrey,2458.17
403,2026-06-24,6,3794,Empresa,Tablet,Accesorios,1546.97,4,Efectivo,Guadalajara,6187.88
404,2026-10-14,10,1908,PyME,Monitor,Accesorios,1306.89,3,Efectivo,Monterrey,3920.67
405,2026-05-15,5,4797,Individual,Teclado,Accesorios,852.59,3,Tarjeta,Monterrey,2557.77
406,2026-11-03,11,3850,Empresa,Teclado,Accesorios,739.96,4,Tarjeta,CDMX,2959.84
407,2026-05-24,5,4120,Individual,Tablet,Accesorios,1551.59,2,Efectivo,Guadalajara,3103.18
408,2026-01-04,1,1808,Empresa,Mouse,Accesorios,74.25,4,Efectivo,Monterrey,297.0
409,2026-11-17,11,2590,PyME,Mouse,Accesorios,308.34,4,Efectivo,Guadalajara,1233.36
410,2026-02-27,2,1718,PyME,Laptop,Accesorios,176.89,4,Efectivo,CDMX,707.56
411,2026-04-14,4,3446,Individual,Laptop,Accesorios,1855.31,3,Tarjeta,CDMX,5565.93
412,2026-12-22,12,1355,PyME,Audífonos,Computo,280.49,2,Tarjeta,Monterrey,560.98
413,2026-12-07,12,1095,Empresa,Laptop,Accesorios,1135.53,2,Efectivo,CDMX,2271.06
414,2026-07-08,7,3189,Empresa,Monitor,Computo,1675.99,2,Efectivo,Monterrey,3351.98
415,2026-08-16,8,4549,PyME,Smartwatch,Accesorios,1200.19,4,Tarjeta,Monterrey,4800.76
416,2026-06-22,6,4514,PyME,Audífonos,Computo,442.73,3,Efectivo,Guadalajara,1328.19
417,2026-04-16,4,4757,Empresa,Tablet,Computo,801.41,3,Efectivo,Guadalajara,2404.23
418,2026-05-14,5,4149,Empresa,Teclado,Accesorios,1709.05,2,Efectivo,Guadalajara,3418.1
419,2026-09-17,9,1539,Empresa,USB,Accesorios,1679.55,1,Efectivo,CDMX,1679.55
420,2026-09-05,9,2722,Individual,Laptop,Accesorios,1684.94,4,Tarjeta,CDMX,6739.76
421,2026-09-09,9,3033,Individual,Tablet,Accesorios,1079.82,2,Tarjeta,Guadalajara,2159.64
422,2026-09-03,9,3658,Individual,Laptop,Computo,962.64,4,Efectivo,CDMX,3850.56
423,2026-02-21,2,2957,Empresa,Laptop,Computo,809.82,1,Tarjeta,Guadalajara,809.82
424,2026-06-22,6,4623,,Mouse,Computo,321.28,3,Tarjeta,Monterrey,963.84
425,2026-01-05,1,4762,Empresa,Mouse,Computo,215.55,2,Tarjeta,CDMX,431.1
426,2026-07-20,7,2505,Individual,USB,Accesorios,441.28,4,Tarjeta,CDMX,1765.12
427,2026-06-18,6,4652,Individual,Monitor,Accesorios,386.01,4,Efectivo,Monterrey,1544.04
428,2026-11-21,11,4031,PyME,Monitor,Computo,1787.96,1,Tarjeta,CDMX,1787.96
429,2026-05-10,5,3184,Empresa,Laptop,Computo,1478.22,2,Tarjeta,Guadalajara,2956.44
430,2026-02-01,2,4978,Individual,Mouse,Accesorios,640.19,2,Tarjeta,CDMX,1280.38
431,2026-03-17,3,2903,,Smartwatch,Accesorios,977.73,1,Tarjeta,Guadalajara,977.73
432,2026-09-08,9,1275,PyME,Laptop,Computo,1496.14,2,Tarjeta,Guadalajara,2992.28
433,2026-08-20,8,2313,PyME,Monitor,Accesorios,1738.63,4,Tarjeta,CDMX,6954.52
434,2026-02-17,2,1742,PyME,Audífonos,Accesorios,670.86,1,Efectivo,Monterrey,670.86
435,2026-02-18,2,3116,Empresa,Mouse,Accesorios,1117.14,4,Tarjeta,CDMX,4468.56
436,2026-09-05,9,4192,Empresa,USB,Computo,422.09,3,Efectivo,Monterrey,1266.27
437,2026-02-07,2,4232,PyME,Smartwatch,Accesorios,236.17,2,Efectivo,Monterrey,472.34
438,2026-10-05,10,1155,Empresa,Laptop,Computo,489.34,3,Tarjeta,CDMX,1468.02
439,2026-09-27,9,3228,PyME,USB,Computo,1209.13,1,Tarjeta,CDMX,1209.13
440,2026-02-10,2,3723,,Audífonos,Computo,217.26,1,Efectivo,CDMX,217.26
441,2026-02-06,2,4880,Empresa,Laptop,Computo,281.16,1,Efectivo,CDMX,281.16
442,2026-12-07,12,2693,PyME,USB,Accesorios,974.9,3,Tarjeta,Monterrey,2924.7
443,2026-05-03,5,2262,PyME,USB,Accesorios,1559.05,1,Efectivo,Monterrey,1559.05
444,2026-05-27,5,2050,,Teclado,Computo,194.14,2,Efectivo,Monterrey,388.28
445,2026-10-10,10,4249,Empresa,Audífonos,Accesorios,344.09,2,Tarjeta,Monterrey,688.18
446,2026-12-21,12,3025,PyME,Laptop,Computo,142.46,3,Tarjeta,CDMX,427.38
447,2026-12-24,12,2787,Individual,Monitor,Computo,942.11,2,Efectivo,Monterrey,1884.22
448,2026-09-27,9,2674,Empresa,USB,Accesorios,1321.23,2,Efectivo,Guadalajara,2642.46
449,2026-05-06,5,2936,Empresa,Teclado,Computo,1796.76,4,Tarjeta,Guadalajara,7187.04
450,2026-02-02,2,3681,PyME,Monitor,Computo,348.97,4,Efectivo,Guadalajara,1395.88
451,2026-09-25,9,3737,Empresa,Audífonos,Computo,1673.14,2,Efectivo,Guadalajara,3346.28
452,2026-07-02,7,1619,Empresa,Monitor,Accesorios,1202.99,1,Tarjeta,CDMX,1202.99
453,2026-06-06,6,3079,Empresa,Monitor,Accesorios,1816.49,4,Efectivo,Monterrey,7265.96
454,2026-11-27,11,4094,Individual,Audífonos,Accesorios,853.37,2,Efectivo,Monterrey,1706.74
455,2026-02-18,2,3220,Individual,Monitor,Accesorios,802.49,4,Efectivo,Monterrey,3209.96
456,2026-06-10,6,2553,PyME,Audífonos,Accesorios,775.73,2,Efectivo,Guadalajara,1551.46
457,2026-01-07,1,3453,Empresa,Laptop,Accesorios,1399.33,4,Efectivo,CDMX,5597.32
458,2026-06-17,6,1027,Individual,Mouse,Computo,387.78,2,Tarjeta,CDMX,775.56
459,2026-01-04,1,4888,PyME,USB,Computo,198.06,4,Efectivo,Guadalajara,792.24
460,2026-02-12,2,4881,PyME,Tablet,Accesorios,808.84,3,Tarjeta,Guadalajara,2426.52
461,2026-02-08,2,4342,PyME,Monitor,Computo,763.25,4,Efectivo,CDMX,3053.0
462,2026-08-09,8,3323,,Teclado,Computo,364.74,3,Tarjeta,CDMX,1094.22
463,2026-09-10,9,2439,PyME,Audífonos,Accesorios,266.15,2,Efectivo,Monterrey,532.3
464,2026-07-19,7,4542,Empresa,Monitor,Accesorios,135.87,2,Efectivo,CDMX,271.74
465,2026-12-09,12,4639,PyME,Audífonos,Accesorios,212.75,4,Tarjeta,Monterrey,851.0
466,2026-05-24,5,4527,PyME,Teclado,Accesorios,1440.16,3,Efectivo,CDMX,4320.48
467,2026-04-04,4,3356,Empresa,Tablet,Computo,393.69,1,Efectivo,Guadalajara,393.69
468,2026-11-16,11,2450,Empresa,Laptop,Computo,214.41,2,Tarjeta,Monterrey,428.82
469,2026-03-01,3,3897,Individual,Monitor,Accesorios,600.53,3,Tarjeta,Monterrey,1801.59
470,2026-12-10,12,2123,PyME,Audífonos,Accesorios,440.64,4,Tarjeta,Guadalajara,1762.56
471,2026-01-16,1,4954,,USB,Accesorios,14.91,3,Efectivo,Monterrey,44.73
472,2026-12-21,12,1764,PyME,Mouse,Accesorios,750.43,2,Efectivo,Monterrey,1500.86
473,2026-01-27,1,1086,PyME,Monitor,Accesorios,29.1,1,Tarjeta,CDMX,29.1
474,2026-11-23,11,4349,Individual,Monitor,Computo,71.78,3,Efectivo,Monterrey,215.34
475,2026-07-21,7,3145,Individual,Laptop,Accesorios,1549.29,4,Tarjeta,Guadalajara,6197.16
476,2026-12-27,12,4987,PyME,Mouse,Accesorios,659.56,4,Efectivo,CDMX,2638.24
477,2026-02-05,2,4042,Empresa,Audífonos,Accesorios,870.46,3,Tarjeta,Monterrey,2611.38
478,2026-07-21,7,2487,PyME,Smartwatch,Computo,1220.46,1,Tarjeta,Monterrey,1220.46
479,2026-12-03,12,4712,PyME,Audífonos,Computo,430.73,2,Tarjeta,CDMX,861.46
480,2026-06-22,6,2008,Empresa,USB,Accesorios,1489.88,3,Efectivo,CDMX,4469.64
481,2026-08-27,8,4179,PyME,Mouse,Computo,780.56,1,Tarjeta,Guadalajara,780.56
482,2026-09-04,9,4640,Empresa,USB,Computo,1824.01,4,Tarjeta,Monterrey,7296.04
483,2026-06-10,6,2065,Empresa,Teclado,Computo,173.1,2,Tarjeta,Guadalajara,346.2
484,2026-08-02,8,4891,,Monitor,Computo,449.27,3,Efectivo,Monterrey,1347.81
485,2026-07-20,7,3636,Empresa,Audífonos,Computo,45.78,2,Efectivo,Guadalajara,91.56
486,2026-11-22,11,3526,Individual,Audífonos,Accesorios,204.09,1,Efectivo,Monterrey,204.09
487,2026-01-06,1,3029,Empresa,Laptop,Computo,943.25,3,Efectivo,CDMX,2829.75
488,2026-04-14,4,3543,Empresa,Mouse,Computo,955.98,1,Efectivo,Guadalajara,955.98
489,2026-12-27,12,2817,PyME,Tablet,Computo,361.57,1,Efectivo,Guadalajara,361.57
490,2026-11-25,11,1215,Empresa,Monitor,Accesorios,935.04,3,Efectivo,Guadalajara,2805.12
491,2026-06-24,6,1987,Individual,Laptop,Accesorios,1010.93,2,Efectivo,Guadalajara,2021.86
492,2026-08-05,8,2982,,Teclado,Computo,1995.77,3,Efectivo,Monterrey,5987.31
493,2026-04-26,4,1480,Individual,Tablet,Accesorios,1970.32,1,Efectivo,Guadalajara,1970.32
494,2026-03-19,3,4260,PyME,Audífonos,Computo,1653.77,3,Tarjeta,CDMX,4961.31
495,2026-06-20,6,2623,Individual,Laptop,Computo,1875.34,1,Tarjeta,Guadalajara,1875.34
496,2026-05-21,5,2137,PyME,Smartwatch,Computo,1588.98,3,Tarjeta,CDMX,4766.94
497,2026-07-15,7,1322,PyME,Tablet,Computo,950.59,2,Tarjeta,CDMX,1901.18
498,2026-02-17,2,2980,Empresa,Teclado,Accesorios,427.49,1,Tarjeta,CDMX,427.49
499,2026-12-12,12,3605,Individual,Monitor,Accesorios,1630.23,3,Tarjeta,CDMX,4890.69
500,2026-12-25,12,4504,Empresa,Tablet,Computo,731.95,4,Efectivo,CDMX,2927.8
501,2026-09-13,9,3942,PyME,Laptop,Accesorios,831.97,3,Efectivo,Guadalajara,2495.91
502,2026-07-20,7,4223,Empresa,Smartwatch,Computo,1363.81,2,Tarjeta,Guadalajara,2727.62
503,2026-04-24,4,2069,Empresa,Tablet,Accesorios,1829.75,3,Efectivo,Guadalajara,5489.25
504,2026-10-21,10,1638,Individual,Mouse,Accesorios,675.14,3,Efectivo,CDMX,2025.42
505,2026-09-16,9,1500,Empresa,Mouse,Accesorios,1818.4,4,Efectivo,Guadalajara,7273.6
506,2026-03-15,3,4384,Individual,Laptop,Accesorios,1760.11,1,Efectivo,Monterrey,1760.11
507,2026-11-11,11,2095,Empresa,USB,Accesorios,1591.64,1,Tarjeta,CDMX,1591.64
508,2026-10-05,10,2515,PyME,Tablet,Accesorios,1662.63,3,Efectivo,Monterrey,4987.89
509,2026-12-18,12,1909,Empresa,Mouse,Accesorios,748.13,3,Tarjeta,Monterrey,2244.39
510,2026-09-24,9,2921,Empresa,Teclado,Accesorios,1300.06,4,Tarjeta,CDMX,5200.24
511,2026-08-13,8,2534,PyME,Laptop,Accesorios,1887.66,4,Tarjeta,Guadalajara,7550.64
512,2026-06-11,6,3181,Empresa,Monitor,Accesorios,1644.78,1,Tarjeta,Guadalajara,1644.78
513,2026-11-10,11,4659,Empresa,Audífonos,Computo,407.72,3,Tarjeta,Guadalajara,1223.16
514,2026-11-15,11,3108,PyME,Audífonos,Computo,1885.21,3,Tarjeta,Guadalajara,5655.63
515,2026-01-07,1,2699,Empresa,Laptop,Accesorios,1919.44,3,Efectivo,Monterrey,5758.32
516,2026-01-12,1,4417,Empresa,Tablet,Accesorios,1764.22,4,Efectivo,CDMX,7056.88
517,2026-05-18,5,2475,PyME,Smartwatch,Accesorios,1853.36,4,Tarjeta,CDMX,7413.44
518,2026-10-27,10,4101,PyME,Laptop,Accesorios,1432.79,4,Efectivo,CDMX,5731.16
519,2026-12-06,12,2915,PyME,Smartwatch,Accesorios,648.9,4,Tarjeta,CDMX,2595.6
520,2026-03-09,3,4119,PyME,Teclado,Computo,379.82,4,Efectivo,Monterrey,1519.28
521,2026-07-16,7,3291,,Tablet,Accesorios,1096.53,2,Tarjeta,Monterrey,2193.06
522,2026-05-08,5,2807,Empresa,Teclado,Accesorios,614.97,4,Tarjeta,Guadalajara,2459.88
523,2026-12-26,12,3367,,Smartwatch,Accesorios,561.79,2,Tarjeta,CDMX,1123.58
524,2026-10-12,10,1631,PyME,Tablet,Accesorios,959.07,1,Tarjeta,Guadalajara,959.07
525,2026-10-19,10,1775,Empresa,Laptop,Computo,61.05,2,Efectivo,Guadalajara,122.1
526,2026-06-23,6,2887,PyME,Mouse,Accesorios,1371.5,3,Tarjeta,Monterrey,4114.5
527,2026-06-16,6,2442,Individual,USB,Computo,954.92,2,Tarjeta,Guadalajara,1909.84
528,2026-04-04,4,3071,PyME,Monitor,Accesorios,1360.06,2,Tarjeta,Guadalajara,2720.12
529,2026-01-27,1,4102,PyME,Monitor,Accesorios,1368.8,4,Efectivo,Guadalajara,5475.2
530,2026-10-20,10,1620,Individual,Tablet,Accesorios,564.58,4,Tarjeta,Monterrey,2258.32
531,2026-10-16,10,1614,Empresa,Teclado,Accesorios,619.06,3,Tarjeta,Guadalajara,1857.18
532,2026-12-07,12,2185,Empresa,Smartwatch,Computo,343.35,3,Tarjeta,Monterrey,1030.05
533,2026-12-27,12,3436,Empresa,Smartwatch,Accesorios,913.38,1,Efectivo,CDMX,913.38
